bizesId,bizesNm,indsLclsNm,indsMclsNm,signguNm,source_adm_cd2,source_adong_nm,polygon_adm_cd2,polygon_adm_nm,lon,lat,boundary_distance_m
MA010120220807093184,은휼강,음식,비알코올 ,동구,2714073000,안심2동,2714068500,대구광역시 동구 해안동,128.682753848605,35.8777581572407,0.7503504970038494
MA010120220807213585,토스토이,음식,기타 간이,달서구,2729062400,상인1동,2729061500,대구광역시 달서구 진천동,128.530267890782,35.8198171600857,1.4982347680018828
MA010120220807211130,플리스트,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220807416993,해원정보통신,수리·개인,컴퓨터 수리,동구,2714068500,해안동,2714073000,대구광역시 동구 안심2동,128.68514477189,35.8803379047748,1.4056024863229968
MA010120220807752884,벼락부자복권,예술·스포츠,유원지·오락,달서구,2729056300,죽전동,2717067500,대구광역시 서구 상중이동,128.540029079474,35.8582889276902,3.7175145227413933
MA010120220807716541,리꼬비베이커리,음식,기타 간이,중구,2711056500,성내1동,2711051700,대구광역시 중구 동인동,128.600989427414,35.8730816877171,3.261259209518322
MA010120220807789597,옷이예쁘다,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220807482296,블리블리네일,수리·개인,이용·미용,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220807826552,새봄약국,소매,의약·화장품 소매,중구,2711067000,남산4동,2711065000,대구광역시 중구 남산2동,128.582106084742,35.8644376256377,25.16202634997019
MA010120220807996676,햅번,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220807415521,덕영,음식,중식,남구,2720053000,봉덕1동,2720057100,대구광역시 남구 대명2동,128.5918450814,35.8482235067676,50.36492445392291
MA010120220807750890,이너프,소매,섬유·의복·신발 소매,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.59601022949,35.8666146737015,8.534233626668389
MA010120220807654531,아트모,소매,기타 상품 소매,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.542863638437,35.852611341897,24.030649683883517
MA010120220807889721,더와이든,소매,섬유·의복·신발 소매,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.597218127337,35.8661210112491,55.26188744967271
MA010120220807825551,일월산웰빙반찬,소매,식료품 소매,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.545933950699,35.8545363812291,90.10738260701457
MA010120220807827584,흑월,소매,종합 소매,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.597061006562,35.8660149633438,36.83644440642504
MA010120220807889844,아이맥스안경원,소매,안경·정밀기기 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220807490726,젠모텔,숙박,일반 숙박,달서구,2729061500,진천동,2729062500,대구광역시 달서구 상인2동,128.530855653781,35.8158535866094,5.446021063588481
MA010120220807491382,보오구,수리·개인,이용·미용,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220807759075,세무사이종국사무소,과학·기술,회계·세무,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.542051781358,35.8524145009007,36.83596622868855
MA010120220807732003,대학방사선안전관리협의회,교육,기타 교육,북구,2723067100,복현1동,2723063000,대구광역시 북구 산격3동,128.614323869788,35.8890966568548,181.23907379995774
MA010120220807562991,르디아망,소매,섬유·의복·신발 소매,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.596885365954,35.8660893901026,30.23334389571648
MA010120220807788591,하나축산,소매,식료품 소매,서구,2717062000,평리1동,2717055000,대구광역시 서구 비산1동,128.566984801601,35.880243705056,45.24766826956598
MA010120220808077029,시크네일살롱,수리·개인,이용·미용,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220808066061,친구포차,음식,주점,서구,2717059000,비산5동,2717061000,대구광역시 서구 비산7동,128.56454450069,35.8867817905437,6.994364481617237
MA010120220808159144,한명숙피자치킨,음식,기타 간이,달서구,2729056300,죽전동,2717054000,대구광역시 서구 내당4동,128.547714764403,35.8550361185175,27.350528651356182
MA010120220808062728,달비농원,소매,식료품 소매,달서구,2729062600,상인3동,2729062800,대구광역시 달서구 도원동,128.564026463853,35.80744224703,28.08706198866898
MA010120220808057029,더원세차장,수리·개인,자동차 수리·세차,달서구,2729056800,장기동,2729055500,대구광역시 달서구 감삼동,128.532626503501,35.8458034949813,80.71693437166763
MA010120220807999730,이실장옷수선,수리·개인,기타 가정용품 수리,남구,2720054000,봉덕2동,2720053000,대구광역시 남구 봉덕1동,128.602227430238,35.8443817798767,17.936384013793607
MA010120220808064215,멜빵커피,음식,비알코올 ,남구,2720054000,봉덕2동,2720055000,대구광역시 남구 봉덕3동,128.600845500891,35.8367494703403,27.38811281472571
MA010120220808009861,오산조은참치대구,음식,일식,달서구,2729065000,본동,2729060200,대구광역시 달서구 월성2동,128.530691821149,35.8344015038485,32.13224268489711
MA010120220808123962,7080포차포차,음식,주점,서구,2717062000,평리1동,2717055000,대구광역시 서구 비산1동,128.567209817476,35.879862287733,8.871843200867394
MA010120220808283193,싱싱포차,음식,주점,서구,2717062000,평리1동,2717055000,대구광역시 서구 비산1동,128.566754104792,35.8803368295551,50.413674314164574
MA010120220808198625,남성헤어클럽,수리·개인,이용·미용,북구,2723075000,관음동,2723077000,대구광역시 북구 읍내동,128.547416221066,35.9449382163557,48.11065525246477
MA010120220808277180,네일은맑음,수리·개인,이용·미용,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220808224428,송원,음식,한식,수성구,2726059000,수성4가동,2726057000,대구광역시 수성구 수성1가동,128.612810444579,35.8603345875396,0.3123956218653644
MA010120220808307452,더차칸헤어,수리·개인,이용·미용,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.541121780448,35.852976138326,129.83141119799362
MA010120220808183983,키키디자인스토어,소매,섬유·의복·신발 소매,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.597218127337,35.8661210112491,55.26188744967271
MA010120220808236388,국수명가,음식,한식,달서구,2729056800,장기동,2729057100,대구광역시 달서구 용산1동,128.524534523048,35.8532598790591,451.88223788305135
MA010120220808181977,챔프당구카페,예술·스포츠,스포츠 서비스,수성구,2726066200,범물2동,2726066100,대구광역시 수성구 범물1동,128.64466148665,35.8175761412995,20.053054200288322
MA010120220808250355,랑데자뷰대구,음식,비알코올 ,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.597315962839,35.8682373963267,12.542115550278902
MA010120220808237696,해강전기,소매,기타 생활용품 소매,서구,2717055000,비산1동,2717064000,대구광역시 서구 평리3동,128.55969773683,35.8807530943671,18.65181908533127
MA010120220808231795,자임텍,소매,가전·통신 소매,동구,2714073000,안심2동,2714067000,대구광역시 동구 방촌동,128.674222500623,35.8759129332883,1.6565804011190102
MA010120220808199601,워아이니,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220808308045,대성인테리어설비,과학·기술,전문 디자인,달서구,2729056300,죽전동,2717054000,대구광역시 서구 내당4동,128.54703966043,35.8556125401071,49.68202288704102
MA010120220808244261,강짬뽕,음식,중식,동구,2714065500,동촌동,2714064000,대구광역시 동구 지저동,128.643759527294,35.8928875856298,19.847336547795017
MA010120220808318509,바이더플랫,소매,섬유·의복·신발 소매,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.597218127337,35.8661210112491,55.26188744967271
MA010120220808330536,데레사김밥,음식,기타 간이,중구,2711068000,대봉1동,2711056500,대구광역시 중구 성내1동,128.599965969411,35.8634801358771,7.812835286793361
MA010120220808324427,정성광고,과학·기술,광고,달서구,2729056300,죽전동,2717054000,대구광역시 서구 내당4동,128.54687537138,35.856272496359,104.14988317764197
MA010120220808195182,오늘우리,과학·기술,사진 촬영,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.597469471239,35.8681632632775,20.81851472861683
MA010120220808287136,비타민반찬,소매,식료품 소매,수성구,2726065100,지산1동,2726060100,대구광역시 수성구 황금1동,128.629970394172,35.838772950273,33.60536697627524
MA010120220808323571,왓에버,소매,섬유·의복·신발 소매,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.596110428311,35.8682984799347,5.347830054355965
MA010120220808499732,컷트클럽,수리·개인,이용·미용,북구,2723068000,검단동,2723067200,대구광역시 북구 복현2동,128.619490309717,35.9062387806186,11.657485612916414
MA010120220808367795,신따로스시,음식,일식,남구,2720057100,대명2동,2720060000,대구광역시 남구 대명5동,128.587246031963,35.849050333283,6.448411920705414
MA010120220808436352,다모아,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220808499031,구르메쇼쿠도,음식,일식,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.595905872878,35.8669314604927,24.377400830734484
MA010120220808474264,우야꼬닭강정,음식,기타 간이,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220808438675,채원,수리·개인,이용·미용,수성구,2726061000,중동,2726062000,대구광역시 수성구 상동,128.610628277825,35.8389256611039,24.306228963741823
MA010120220808404798,꽃답다빈티지씨,소매,섬유·의복·신발 소매,중구,2711064000,남산1동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,19.934593070075067
MA010120220808405488,라네쥬헤어,수리·개인,이용·미용,북구,2723055000,침산1동,2723079000,대구광역시 북구 노원동,128.58030954134,35.8904773017209,22.73424890962496
MA010120220808362695,비에이치모터,소매,모터사이클 소매,동구,2714065500,동촌동,2714064000,대구광역시 동구 지저동,128.643033841082,35.8931408238746,90.97358339845823
MA010120220808400312,야미네코스시대명점,음식,일식,남구,2720056000,대명1동,2720059000,대구광역시 남구 대명4동,128.576356056342,35.8452106440221,3.6891551146228383
MA010120220808404443,제이어스짐,예술·스포츠,스포츠 서비스,동구,2714051000,신암1동,2723064500,대구광역시 북구 대현동,128.613930782304,35.8844610801359,2.7311453178034997
MA010120220808498685,바른면,음식,한식,수성구,2726059000,수성4가동,2726057000,대구광역시 수성구 수성1가동,128.613226062564,35.8600856980577,13.337128037865073
MA010120220808461678,영진냉동,소매,가전·통신 소매,동구,2714061500,도평동,2714068500,대구광역시 동구 해안동,128.669610642179,35.8967301659034,731.0773968951056
MA010120220808495689,경신산업보물나라,소매,중고 상품 소매,달서구,2729056300,죽전동,2717054000,대구광역시 서구 내당4동,128.545254365802,35.8560230138582,3.6446654375384835
MA010120220808353747,채움인테리어,소매,섬유·의복·신발 소매,동구,2714064000,지저동,2714062000,대구광역시 동구 불로·봉무동,128.643622551703,35.9076860474181,144.2176720849484
MA010120220808614455,바르게필라테스,교육,기타 교육,달서구,2729056800,장기동,2729055500,대구광역시 달서구 감삼동,128.53423637966,35.8437643604825,2.461074792172881
MA010120220808648565,에스포텍,과학·기술,기술 서비스,달서구,2729057700,이곡2동,2729058500,대구광역시 달서구 신당동,128.494656336086,35.8413435197246,475.008606554641
MA010120220808526591,앤유PC방,예술·스포츠,유원지·오락,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.597079345602,35.8658254794145,24.348432000906378
MA010120220808605896,대경축산,소매,식료품 소매,수성구,2726065200,지산2동,2726066200,대구광역시 수성구 범물2동,128.637024170457,35.8190411472347,23.091612523881402
MA010120220808573355,서남안과의원,보건의료,의원,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.547360841464,35.8544819639473,22.60577699084439
MA010120220808550121,국제헤어,수리·개인,이용·미용,남구,2720057100,대명2동,2720051500,대구광역시 남구 이천동,128.603704327874,35.8473718989822,751.510371628645
MA010120220808523042,하얀림치과의원,보건의료,의원,중구,2711068000,대봉1동,2711056500,대구광역시 중구 성내1동,128.599789612822,35.8635185306226,22.697688545006883
MA010120220808516839,리마음필라테스,교육,기타 교육,남구,2720054000,봉덕2동,2720053000,대구광역시 남구 봉덕1동,128.603750756443,35.8441812255198,53.209262387566135
MA010120220808567509,의성윤활유,소매,연료 소매,남구,2720053000,봉덕1동,2720051500,대구광역시 남구 이천동,128.602868087739,35.8465179598785,1.765389581762468
MA010120220808628983,유성공인중개사사무소,부동산,부동산 서비스,달서구,2729056300,죽전동,2717054000,대구광역시 서구 내당4동,128.545620969904,35.8560903895745,27.408091337276286
MA010120220808570610,큐게러지,수리·개인,모터사이클 수리,동구,2714065500,동촌동,2714064000,대구광역시 동구 지저동,128.642919676555,35.8924395022173,65.22038061067597
MA010120220808547761,민'sNAIL#,수리·개인,이용·미용,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220808672307,미래비투비,소매,가전·통신 소매,동구,2714052000,신암2동,2723064500,대구광역시 북구 대현동,128.611906863602,35.8813072444416,0.5984218472352413
MA010120220808677848,태흥종합장식,소매,철물·건설자재 소매,동구,2714067000,방촌동,2714065500,대구광역시 동구 동촌동,128.656835852569,35.8837235773964,68.51533466401916
MA010120220808621798,팔공막창,음식,한식,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.597692644544,35.8682504090702,11.229201056047195
MA010120220808653161,샤이킹,소매,식료품 소매,달서구,2729056300,죽전동,2717067500,대구광역시 서구 상중이동,128.543321689305,35.8562551244604,45.373024041906895
MA010120220808523450,경주식당,음식,한식,동구,2714051000,신암1동,2723063000,대구광역시 북구 산격3동,128.61643567228,35.8878427003906,5.193054338702099
MA010120220808584725,정담디,음식,비알코올 ,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220808584608,배스킨라빈스대구만촌네거리,음식,기타 간이,수성구,2726056100,만촌3동,2726056000,대구광역시 수성구 만촌2동,128.646380197026,35.8584553590516,11.952495158615696
MA010120220808760491,영광약국,소매,의약·화장품 소매,중구,2711054500,삼덕동,2711056500,대구광역시 중구 성내1동,128.599229486836,35.8642919613585,8.39213233441903
MA010120220808732060,은덕개발,소매,종합 소매,수성구,2726065200,지산2동,2726066200,대구광역시 수성구 범물2동,128.637024170457,35.8190411472347,23.091612523881402
MA010120220808804429,다빈치메트로센터,음식,비알코올 ,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220808795768,편한현대약국,소매,의약·화장품 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220808803573,데일리,과학·기술,사진 촬영,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220808804760,대명카서비스센터,수리·개인,자동차 수리·세차,달서구,2729056800,장기동,2729055500,대구광역시 달서구 감삼동,128.532611277031,35.8455874120675,65.64264786889643
MA010120220808806169,GL,과학·기술,인쇄·제품제작,북구,2723056000,침산2동,2723052600,대구광역시 북구 칠성동,128.597748120328,35.8814874457263,47.312579323603266
MA010120220808731429,남산동커피,음식,비알코올 ,중구,2711064000,남산1동,2711056500,대구광역시 중구 성내1동,128.594521689227,35.8647059967752,1.7758957691693826
MA010120220808804588,IT대학2호관복사실,시설관리·임대,사무 지원,북구,2723064500,대현동,2723063000,대구광역시 북구 산격3동,128.614323869788,35.8890966568548,346.90678140699237
MA010120220808722352,세븐대구산격타운점,소매,종합 소매,북구,2723063100,산격4동,2723063000,대구광역시 북구 산격3동,128.605048919498,35.8909962340307,12.583888519303718
MA010120220808793854,센트로펠리스세탁,수리·개인,세탁,중구,2711068000,대봉1동,2711056500,대구광역시 중구 성내1동,128.600153974054,35.862369225253,13.511918695356485
MA010120220808806653,베이징유학원인차이나여행사라이라이중국어,교육,교육 지원,수성구,2726056100,만촌3동,2726056000,대구광역시 수성구 만촌2동,128.646168627369,35.858395179083,1.1377368694736094
MA010120220808807101,예동행,과학·기술,광고,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.542241088636,35.8541873410905,205.697083541204
MA010120220808810873,광명부동산,부동산,부동산 서비스,중구,2711054500,삼덕동,2711056500,대구광역시 중구 성내1동,128.599778886441,35.8640863936773,2.763812589881903
MA010120220808813694,강남보석,소매,시계·귀금속 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220808807033,12호,소매,기타 상품 소매,중구,2711056500,성내1동,2723052600,대구광역시 북구 칠성동,128.596129599265,35.875876833739,58.96002309522996
MA010120220808816207,동아쇼핑센터안경코너,소매,안경·정밀기기 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220808806416,세비앙패션,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220808825266,하룸,소매,섬유·의복·신발 소매,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.597159533042,35.8659595846405,39.552183485213284
MA010120220808818864,동해씨링인쇄,과학·기술,인쇄·제품제작,중구,2711066000,남산3동,2711065000,대구광역시 중구 남산2동,128.586634284273,35.8633415789429,5.138900875228213
MA010120220808819141,태후사랑,소매,의약·화장품 소매,중구,2711056500,성내1동,2723052600,대구광역시 북구 칠성동,128.596129599265,35.875876833739,58.96002309522996
MA010120220808828854,메트로부동산,부동산,부동산 서비스,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220808827331,굽네치킨대구,음식,기타 간이,중구,2711068000,대봉1동,2711056500,대구광역시 중구 성내1동,128.600153974054,35.862369225253,13.511918695356485
MA010120220808813639,대구다방,음식,비알코올 ,중구,2711056500,성내1동,2711069000,대구광역시 중구 대봉2동,128.598071444954,35.8600990337387,12.01721126346556
MA010120220808806383,삼협,과학·기술,기술 서비스,중구,2711056500,성내1동,2711069000,대구광역시 중구 대봉2동,128.598336874406,35.8600864906951,16.57676568701053
MA010120220808845995,동문복사,시설관리·임대,사무 지원,동구,2714051000,신암1동,2723063000,대구광역시 북구 산격3동,128.61643567228,35.8878427003906,5.193054338702099
MA010120220808846420,정미용실,수리·개인,이용·미용,동구,2714062000,불로.봉무동,2714064000,대구광역시 동구 지저동,128.634016146913,35.8962286127538,414.8233116624629
MA010120220808849110,이마트24아양교,소매,종합 소매,동구,2714065500,동촌동,2714064000,대구광역시 동구 지저동,128.642229899879,35.890142036794,24.776131897089876
MA010120220808849951,월드메쎄,과학·기술,광고,북구,2723077000,읍내동,2723075000,대구광역시 북구 관음동,128.546298747158,35.9467368758422,12.880910650272831
MA010120220808845852,이명헤어샵,수리·개인,이용·미용,동구,2714065500,동촌동,2714064000,대구광역시 동구 지저동,128.644150036269,35.894098768299,49.10831266924698
MA010120220808845186,앞산식당,음식,구내식당·뷔페,남구,2720055000,봉덕3동,2720064000,대구광역시 남구 대명9동,128.588974374278,35.8308242965039,9.58038924166548
MA010120220808849501,남경반점,음식,중식,동구,2714062000,불로.봉무동,2714064000,대구광역시 동구 지저동,128.635130566656,35.8965648834155,363.61370337561135
MA010120220808846053,진주식당,음식,한식,동구,2714065500,동촌동,2714064000,대구광역시 동구 지저동,128.643575307368,35.8925476768847,17.644813088298367
MA010120220808846536,한성카센타,수리·개인,자동차 수리·세차,동구,2714073000,안심2동,2714067000,대구광역시 동구 방촌동,128.674709704562,35.877492130301,21.189897432384996
MA010120220808835391,양총포사,소매,기타 상품 소매,북구,2723055000,침산1동,2723079000,대구광역시 북구 노원동,128.581017395513,35.8904319380575,10.39847645692263
MA010120220808829430,경진인쇄사,과학·기술,인쇄·제품제작,북구,2723055000,침산1동,2723079000,대구광역시 북구 노원동,128.581017395513,35.8904319380575,10.39847645692263
MA010120220808838321,신데렐라헤어살롱,수리·개인,이용·미용,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.597711344158,35.8680789431822,30.255494261414526
MA010120220808856326,신세계휴랜드이용소,수리·개인,이용·미용,동구,2714073000,안심2동,2714067000,대구광역시 동구 방촌동,128.674576375845,35.8769442998152,11.392069958107133
MA010120220808856692,김밥여행,음식,기타 간이,동구,2714073000,안심2동,2714068500,대구광역시 동구 해안동,128.675922309022,35.8777635757944,17.034837873336986
MA010120220808854659,대영카세차장,수리·개인,자동차 수리·세차,동구,2714062000,불로.봉무동,2714064000,대구광역시 동구 지저동,128.630206031746,35.90053375773,18.824553146629626
MA010120220808854230,배정록헤어,수리·개인,이용·미용,동구,2714067000,방촌동,2714065500,대구광역시 동구 동촌동,128.657012410424,35.8836941072659,58.01602922154499
MA010120220808855749,아이티월드,수리·개인,컴퓨터 수리,수성구,2726065100,지산1동,2726060100,대구광역시 수성구 황금1동,128.629817157591,35.8388561318818,20.930139609235887
MA010120220808856601,고운머리하는날,수리·개인,이용·미용,동구,2714067000,방촌동,2714065500,대구광역시 동구 동촌동,128.657738527059,35.8834678137805,4.60096123555152
MA010120220808854333,건축사사무소이노건축,과학·기술,기술 서비스,남구,2720056000,대명1동,2720059000,대구광역시 남구 대명4동,128.576695858495,35.8456026905008,29.76195343346923
MA010120220808856615,송정미용실,수리·개인,이용·미용,동구,2714074200,안심3동,2714074700,대구광역시 동구 안심4동,128.732913834238,35.8712596123647,4.527261035497489
MA010120220808856050,홍천뚝배기,음식,한식,동구,2714062000,불로.봉무동,2714064000,대구광역시 동구 지저동,128.629269658239,35.900240082668,30.866368207968303
MA010120220808855610,영진,과학·기술,인쇄·제품제작,동구,2714062000,불로.봉무동,2714064000,대구광역시 동구 지저동,128.633118176788,35.8956460815379,501.92208859835023
MA010120220808856884,대영상회,음식,한식,수성구,2726068000,고산2동,2714072000,대구광역시 동구 안심1동,128.692047578239,35.8581631750142,1.1997578034063066
MA010120220808856062,벽지명가방촌점,소매,철물·건설자재 소매,동구,2714073000,안심2동,2714068500,대구광역시 동구 해안동,128.677448517558,35.8776791880708,5.346127724973963
MA010120220808850340,불로잡화,소매,오락용품 소매,동구,2714062000,불로.봉무동,2714064000,대구광역시 동구 지저동,128.632231242412,35.8977577843334,337.8834934899518
MA010120220808850435,아르페지오,소매,섬유·의복·신발 소매,동구,2714074700,안심4동,2714072000,대구광역시 동구 안심1동,128.708369270061,35.8697459303446,7.899281178620802
MA010120220808856239,엄성훈헤어아트,수리·개인,이용·미용,수성구,2726061000,중동,2726062000,대구광역시 수성구 상동,128.609779073566,35.8390722138815,6.8208443135938355
MA010120220808857010,태양머리방,수리·개인,이용·미용,동구,2714061500,도평동,2714062000,대구광역시 동구 불로·봉무동,128.642902898752,35.9093089223709,10.853172909868466
MA010120220808855929,명산가,음식,한식,동구,2714062000,불로.봉무동,2714064000,대구광역시 동구 지저동,128.630206031746,35.90053375773,18.824553146629626
MA010120220808851048,동아철물건재상사,소매,철물·건설자재 소매,동구,2714051000,신암1동,2723064500,대구광역시 북구 대현동,128.612552171381,35.8825511640083,5.7460276884903285
MA010120220808855294,도원광고,과학·기술,인쇄·제품제작,북구,2723079000,노원동,2723055000,대구광역시 북구 침산1동,128.578074961524,35.8928316367623,9.243962792457141
MA010120220808851998,광개토기획,과학·기술,인쇄·제품제작,북구,2723063100,산격4동,2723063000,대구광역시 북구 산격3동,128.605035665722,35.8908882745526,13.350705378032536
MA010120220808856836,화성식당,음식,주점,수성구,2726057000,수성1가동,2726061000,대구광역시 수성구 중동,128.612622576707,35.8488745754706,25.557066571873992
MA010120220808852517,예은미용실,수리·개인,이용·미용,동구,2714074700,안심4동,2714072000,대구광역시 동구 안심1동,128.708304754228,35.8703506029383,22.52765748705546
MA010120220808859840,나이키,소매,섬유·의복·신발 소매,수성구,2726059000,수성4가동,2726057000,대구광역시 수성구 수성1가동,128.613425451432,35.8600920314431,6.488191375282401
MA010120220808862834,나이스애드,과학·기술,인쇄·제품제작,남구,2720051500,이천동,2720053000,대구광역시 남구 봉덕1동,128.604241979847,35.846040037582,4.281759497875937
MA010120220808858135,에이스모형,소매,오락용품 소매,남구,2720053000,봉덕1동,2720051500,대구광역시 남구 이천동,128.599418529791,35.8489069125687,3.542559350178971
MA010120220808857375,중부정보통신,소매,가전·통신 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220808866087,선우토탈케어피부미용실,수리·개인,이용·미용,남구,2720057100,대명2동,2720051500,대구광역시 남구 이천동,128.594999239424,35.8520746207385,9.0445982392011
MA010120220808863529,나드리노래연습장,예술·스포츠,유원지·오락,동구,2714073000,안심2동,2714068500,대구광역시 동구 해안동,128.675922309022,35.8777635757944,17.034837873336986
MA010120220808866782,신세계휴랜드,수리·개인,욕탕·신체관리,동구,2714073000,안심2동,2714067000,대구광역시 동구 방촌동,128.674576375845,35.8769442998152,11.392069958107133
MA010120220808858319,에이제이건강생활,소매,의약·화장품 소매,남구,2720057100,대명2동,2711064000,대구광역시 중구 남산1동,128.590133789037,35.8567529888649,7.15574885872854
MA010120220808860365,동해참가자미,음식,한식,수성구,2726065100,지산1동,2726060100,대구광역시 수성구 황금1동,128.629876352633,35.8385038833291,21.701988662412376
MA010120220808863579,정화돼지국밥,음식,한식,수성구,2726061000,중동,2726062000,대구광역시 수성구 상동,128.609765096549,35.8389282179185,22.77132383676485
MA010120220808865377,영헤어샵,수리·개인,이용·미용,동구,2714062000,불로.봉무동,2714064000,대구광역시 동구 지저동,128.635192688832,35.8958160964054,446.62311737607763
MA010120220808864429,오거리카,수리·개인,자동차 수리·세차,북구,2723063100,산격4동,2723063000,대구광역시 북구 산격3동,128.605075063425,35.891194135064,11.342841141340843
MA010120220808865930,동신공인중개사,부동산,부동산 서비스,동구,2714074200,안심3동,2714074700,대구광역시 동구 안심4동,128.732834004566,35.8711526294694,14.26303056277791
MA010120220808861068,우성헤어샵,수리·개인,이용·미용,동구,2714065500,동촌동,2714064000,대구광역시 동구 지저동,128.642288046299,35.8902764115619,25.420388168662644
MA010120220808862849,나원스킨케어,수리·개인,이용·미용,수성구,2726061000,중동,2726062000,대구광역시 수성구 상동,128.611280147825,35.8388718634478,31.217527441949713
MA010120220808861928,늘사랑약국,소매,의약·화장품 소매,수성구,2726059000,수성4가동,2726057000,대구광역시 수성구 수성1가동,128.613591456645,35.8600898015406,1.5674884550018118
MA010120220808864479,신세계헤어샵,수리·개인,이용·미용,동구,2714073000,안심2동,2714067000,대구광역시 동구 방촌동,128.674576375845,35.8769442998152,11.392069958107133
MA010120220808863164,뷰티살롱구동연,수리·개인,이용·미용,중구,2711064000,남산1동,2711056500,대구광역시 중구 성내1동,128.594521689227,35.8647059967752,1.7758957691693826
MA010120220808861075,나렌즈,소매,안경·정밀기기 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA010120220808869499,고려환경,시설관리·임대,청소·방제,남구,2720053000,봉덕1동,2720051500,대구광역시 남구 이천동,128.602754167207,35.8469069721544,38.55256898419263
MA010120220808869537,청도추어탕,음식,한식,수성구,2726061000,중동,2726062000,대구광역시 수성구 상동,128.611777484423,35.8388381583333,35.67616334502576
MA010120220808870294,헤어우덕,수리·개인,이용·미용,동구,2714065500,동촌동,2714064000,대구광역시 동구 지저동,128.643644156833,35.8926638817287,17.92510212094059
